Dataset,Method,Mix_Rate,Accuracy
multi-nli,TopK 0.1,0.5,0.723352313041687
multi-nli,TopK 0.1,0.5,0.743287205696106
multi-nli,TopK 0.1,0.5,0.7393205761909485
multi-nli,TopK 0.1,0.75,0.7220301032066345
multi-nli,TopK 0.1,0.75,0.7396256923675537
multi-nli,TopK 0.1,0.75,0.7253865003585815
multi-nli,TopK 0.1,1.0,0.7245728373527527
multi-nli,TopK 0.1,1.0,0.7283360362052917
multi-nli,TopK 0.1,1.0,0.7299633622169495
multi-nli,TopK 0.5,0.1,0.718063473701477
multi-nli,TopK 0.5,0.1,0.7085028290748596
multi-nli,TopK 0.5,0.1,0.7178600430488586
multi-nli,TopK 0.5,0.25,0.7362692952156067
multi-nli,TopK 0.5,0.25,0.7227420806884766
multi-nli,TopK 0.5,0.25,0.7248779535293579
multi-nli,TopK 0.5,0.5,0.7519324421882629
multi-nli,TopK 0.5,0.5,0.7414564490318298
multi-nli,TopK 0.5,0.5,0.741354763507843
multi-nli,TopK 0.5,0.75,0.7498983144760132
multi-nli,TopK 0.5,0.75,0.7419649958610535
multi-nli,TopK 0.5,0.75,0.7368795871734619
multi-nli,TopK 0.5,1.0,0.7391171455383301
multi-nli,TopK 0.5,1.0,0.7419649958610535
multi-nli,TopK 0.5,1.0,0.7411513328552246
toy_grid,DBAT,0.1,0.7900000214576721
toy_grid,DBAT,0.1,0.7960000038146973
toy_grid,DBAT,0.1,0.7839999794960022
toy_grid,DBAT,0.25,0.8619999885559082
toy_grid,DBAT,0.25,0.7960000038146973
toy_grid,DBAT,0.25,0.7519999742507935
toy_grid,DBAT,0.5,0.8679999709129333
toy_grid,DBAT,0.5,0.7960000038146973
toy_grid,DBAT,0.5,0.7620000243186951
toy_grid,DBAT,0.75,0.8059999942779541
toy_grid,DBAT,0.75,0.7960000038146973
toy_grid,DBAT,0.75,0.7559999823570251
toy_grid,DBAT,1.0,0.7820000052452087
toy_grid,DBAT,1.0,0.7960000038146973
toy_grid,DBAT,1.0,0.7519999742507935
toy_grid,DivDis,0.1,0.984000027179718
toy_grid,DivDis,0.1,1.0
toy_grid,DivDis,0.1,0.9240000247955322
toy_grid,DivDis,0.25,1.0
toy_grid,DivDis,0.25,1.0
toy_grid,DivDis,0.25,1.0
toy_grid,DivDis,0.5,1.0
toy_grid,DivDis,0.5,1.0
toy_grid,DivDis,0.5,1.0
toy_grid,DivDis,0.75,0.9580000042915344
toy_grid,DivDis,0.75,0.9559999704360962
toy_grid,DivDis,0.75,0.972000002861023
toy_grid,DivDis,1.0,0.878000020980835
toy_grid,DivDis,1.0,0.8619999885559082
toy_grid,DivDis,1.0,0.7519999742507935
toy_grid,ERM,0.0,0.9520000219345093
toy_grid,ERM,0.0,0.6660000085830688
toy_grid,ERM,0.0,0.7940000295639038
toy_grid,TopK 0.1,0.1,0.9900000095367432
toy_grid,TopK 0.1,0.1,0.984000027179718
toy_grid,TopK 0.1,0.1,0.9879999756813049
toy_grid,TopK 0.1,0.25,1.0
toy_grid,TopK 0.1,0.25,1.0
toy_grid,TopK 0.1,0.25,1.0
toy_grid,TopK 0.1,0.5,1.0
toy_grid,TopK 0.1,0.5,1.0
toy_grid,TopK 0.1,0.5,1.0
toy_grid,TopK 0.1,0.75,1.0
toy_grid,TopK 0.1,0.75,1.0
toy_grid,TopK 0.1,0.75,1.0
toy_grid,TopK 0.1,1.0,1.0
toy_grid,TopK 0.1,1.0,1.0
toy_grid,TopK 0.1,1.0,1.0
toy_grid,TopK 0.5,0.1,1.0
toy_grid,TopK 0.5,0.1,0.5360000133514404
toy_grid,TopK 0.5,0.1,0.722000002861023
toy_grid,TopK 0.5,0.25,1.0
toy_grid,TopK 0.5,0.25,0.6600000262260437
toy_grid,TopK 0.5,0.25,0.6000000238418579
toy_grid,TopK 0.5,0.5,1.0
toy_grid,TopK 0.5,0.5,0.9599999785423279
toy_grid,TopK 0.5,0.5,1.0
toy_grid,TopK 0.5,0.75,0.9959999918937683
toy_grid,TopK 0.5,0.75,1.0
toy_grid,TopK 0.5,0.75,1.0
toy_grid,TopK 0.5,1.0,0.9980000257492065
toy_grid,TopK 0.5,1.0,1.0
toy_grid,TopK 0.5,1.0,1.0
waterbirds,DBAT,0.1,0.6453227400779724
waterbirds,DBAT,0.1,0.7172937393188477
waterbirds,DBAT,0.1,0.6555057168006897
waterbirds,DBAT,0.25,0.6732826828956604
waterbirds,DBAT,0.25,0.6475664377212524
waterbirds,DBAT,0.25,0.655850887298584
waterbirds,DBAT,0.5,0.6634449362754822
waterbirds,DBAT,0.5,0.7212633490562439
waterbirds,DBAT,0.5,0.6862271428108215
waterbirds,DBAT,0.75,0.7150500416755676
waterbirds,DBAT,0.75,0.7466344237327576
waterbirds,DBAT,0.75,0.6498101353645325
waterbirds,DBAT,1.0,0.7240248322486877
waterbirds,DBAT,1.0,0.702278196811676
waterbirds,DBAT,1.0,0.7338626384735107
waterbirds,DivDis,0.1,0.6891611814498901
waterbirds,DivDis,0.1,0.8224024772644043
waterbirds,DivDis,0.1,0.7185019254684448
waterbirds,DivDis,0.25,0.8909216523170471
waterbirds,DivDis,0.25,0.8912668228149414
waterbirds,DivDis,0.25,0.8816016316413879
waterbirds,DivDis,0.5,0.8998964428901672
waterbirds,DivDis,0.5,0.9073179364204407
waterbirds,DivDis,0.5,0.8798757195472717
waterbirds,DivDis,0.75,0.9081808924674988
waterbirds,DivDis,0.75,0.8602002263069153
waterbirds,DivDis,0.75,0.8627890944480896
waterbirds,DivDis,1.0,0.8137728571891785
waterbirds,DivDis,1.0,0.8408698439598083
waterbirds,DivDis,1.0,0.8182602524757385
waterbirds,ERM,0.1,0.6622368097305298
waterbirds,ERM,0.1,0.6765619516372681
waterbirds,ERM,0.1,0.6349672079086304
waterbirds,TopK 0.1,0.1,0.624266505241394
waterbirds,TopK 0.1,0.1,0.6453227400779724
waterbirds,TopK 0.1,0.1,0.6389368176460266
waterbirds,TopK 0.1,0.25,0.7547463178634644
waterbirds,TopK 0.1,0.25,0.7476699948310852
waterbirds,TopK 0.1,0.25,0.8001380562782288
waterbirds,TopK 0.1,0.5,0.7388678193092346
waterbirds,TopK 0.1,0.5,0.7141870856285095
waterbirds,TopK 0.1,0.5,0.6971004605293274
waterbirds,TopK 0.1,0.75,0.7992751002311707
waterbirds,TopK 0.1,0.75,0.712116003036499
waterbirds,TopK 0.1,0.75,0.8417328000068665
waterbirds,TopK 0.1,1.0,0.8299965262413025
waterbirds,TopK 0.1,1.0,0.702278196811676
waterbirds,TopK 0.1,1.0,0.8023817539215088
waterbirds,TopK 0.5,0.1,0.7226440906524658
waterbirds,TopK 0.5,0.1,0.7668277621269226
waterbirds,TopK 0.5,0.1,0.8051432371139526
waterbirds,TopK 0.5,0.25,0.8210217356681824
waterbirds,TopK 0.5,0.25,0.6708664298057556
waterbirds,TopK 0.5,0.25,0.7060752511024475
waterbirds,TopK 0.5,0.5,0.8595098257064819
waterbirds,TopK 0.5,0.5,0.7934069633483887
waterbirds,TopK 0.5,0.5,0.81981360912323
waterbirds,TopK 0.5,0.75,0.8700379729270935
waterbirds,TopK 0.5,0.75,0.7795996069908142
waterbirds,TopK 0.5,0.75,0.7222989201545715
waterbirds,TopK 0.5,1.0,0.7190196514129639
waterbirds,TopK 0.5,1.0,0.8952364325523376
waterbirds,TopK 0.5,1.0,0.8633068799972534
