Dataset,Method,Mix_Rate,Accuracy
multi-nli,TopK 0.5,0.5,0.7443042993545532
multi-nli,TopK 0.5,0.5,0.768409252166748
multi-nli,TopK 0.5,0.75,0.7736981511116028
multi-nli,TopK 0.5,0.75,0.7636289596557617
multi-nli,TopK 0.5,0.75,0.747355580329895
multi-nli,TopK 0.5,1.0,0.7698332071304321
multi-nli,TopK 0.5,1.0,0.7765460014343262
multi-nli,TopK 0.5,1.0,0.7744100689888
toy_grid,TopK 0.1,0.1,1.0
toy_grid,TopK 0.1,0.1,1.0
toy_grid,TopK 0.1,0.1,1.0
toy_grid,TopK 0.1,0.25,1.0
toy_grid,TopK 0.1,0.25,1.0
toy_grid,TopK 0.1,0.25,1.0
toy_grid,TopK 0.1,0.5,1.0
toy_grid,TopK 0.1,0.5,1.0
toy_grid,TopK 0.1,0.5,1.0
toy_grid,TopK 0.1,0.75,1.0
toy_grid,TopK 0.1,0.75,1.0
toy_grid,TopK 0.1,0.75,1.0
toy_grid,TopK 0.1,1.0,1.0
toy_grid,TopK 0.1,1.0,1.0
toy_grid,TopK 0.1,1.0,1.0
toy_grid,TopK 0.5,0.1,0.9879999756813049
toy_grid,TopK 0.5,0.1,0.6759999990463257
toy_grid,TopK 0.5,0.1,0.7900000214576721
toy_grid,TopK 0.5,0.25,1.0
toy_grid,TopK 0.5,0.25,0.9779999852180481
toy_grid,TopK 0.5,0.25,1.0
toy_grid,TopK 0.5,0.5,1.0
toy_grid,TopK 0.5,0.5,1.0
toy_grid,TopK 0.5,0.5,1.0
toy_grid,TopK 0.5,0.75,1.0
toy_grid,TopK 0.5,0.75,1.0
toy_grid,TopK 0.5,0.75,1.0
toy_grid,TopK 0.5,1.0,1.0
toy_grid,TopK 0.5,1.0,1.0
toy_grid,TopK 0.5,1.0,1.0
waterbirds,TopK 0.1,0.1,0.8657231330871582
waterbirds,TopK 0.1,0.1,0.6401450037956238
waterbirds,TopK 0.1,0.1,0.8156713843345642
waterbirds,TopK 0.1,0.25,0.7656196355819702
waterbirds,TopK 0.1,0.25,0.6950293183326721
waterbirds,TopK 0.1,0.25,0.8096306324005127
waterbirds,TopK 0.1,0.5,0.6950293183326721
waterbirds,TopK 0.1,0.5,0.7947877049446106
waterbirds,TopK 0.1,0.5,0.8460476398468018
waterbirds,TopK 0.1,0.75,0.795995831489563
waterbirds,TopK 0.1,0.75,0.8462202548980713
waterbirds,TopK 0.1,0.75,0.78822922706604
waterbirds,TopK 0.1,1.0,0.8612357378005981
waterbirds,TopK 0.1,1.0,0.8234380483627319
waterbirds,TopK 0.1,1.0,0.8363824486732483
waterbirds,TopK 0.5,0.1,0.8151535987854004
waterbirds,TopK 0.5,0.1,0.7618225812911987
waterbirds,TopK 0.5,0.1,0.8065239787101746
waterbirds,TopK 0.5,0.25,0.8496720790863037
waterbirds,TopK 0.5,0.25,0.8120469450950623
waterbirds,TopK 0.5,0.25,0.8595098257064819
waterbirds,TopK 0.5,0.5,0.8607180118560791
waterbirds,TopK 0.5,0.5,0.8282706141471863
waterbirds,TopK 0.5,0.5,0.8510528206825256
waterbirds,TopK 0.5,0.75,0.8363824486732483
waterbirds,TopK 0.5,0.75,0.8831549882888794
waterbirds,TopK 0.5,0.75,0.830169141292572
waterbirds,TopK 0.5,1.0,0.8665861487388611
waterbirds,TopK 0.5,1.0,0.8717638850212097
waterbirds,TopK 0.5,1.0,0.833793580532074
celebA-0,DBAT,0.1,0.7598437070846558
celebA-0,DBAT,0.1,0.7190662026405334
celebA-0,DBAT,0.1,0.7338442802429199
celebA-0,DBAT,0.25,0.6585512757301331
celebA-0,DBAT,0.25,0.6729285717010498
celebA-0,DBAT,0.25,0.703436553478241
celebA-0,DBAT,0.5,0.7587416172027588
celebA-0,DBAT,0.5,0.7544334530830383
celebA-0,DBAT,0.5,0.7734695672988892
celebA-0,DBAT,0.75,0.727432131767273
celebA-0,DBAT,0.75,0.6890591979026794
celebA-0,DBAT,0.75,0.8771165013313293
celebA-0,DBAT,1.0,0.8480111956596375
celebA-0,DBAT,1.0,0.7938082218170166
celebA-0,DBAT,1.0,0.8178038001060486
celebA-0,DivDis,0.1,0.8622382283210754
celebA-0,DivDis,0.1,0.7426610589027405
celebA-0,DivDis,0.1,0.8546237945556641
celebA-0,DivDis,0.25,0.8898407220840454
celebA-0,DivDis,0.25,0.914387345314026
celebA-0,DivDis,0.25,0.9162408709526062
celebA-0,DivDis,0.5,0.9050696492195128
celebA-0,DivDis,0.5,0.8904919624328613
celebA-0,DivDis,0.5,0.9012624025344848
celebA-0,DivDis,0.75,0.8592325448989868
celebA-0,DivDis,0.75,0.8627392053604126
celebA-0,DivDis,0.75,0.8386934995651245
celebA-0,DivDis,1.0,0.7853421568870544
celebA-0,DivDis,1.0,0.8055304884910583
celebA-0,DivDis,1.0,0.6983768939971924
celebA-0,ERM,0.1,0.6767358183860779
celebA-0,ERM,0.1,0.7064923644065857
celebA-0,ERM,0.1,0.7160103917121887
cifar_mnist,DBAT,0.1,0.5
cifar_mnist,DBAT,0.1,0.4989795982837677
cifar_mnist,DBAT,0.1,0.5132653117179871
cifar_mnist,DBAT,0.25,0.8673469424247742
cifar_mnist,DBAT,0.25,0.8612244725227356
cifar_mnist,DBAT,0.25,0.8367347121238708
cifar_mnist,DBAT,0.5,0.9020408391952516
cifar_mnist,DBAT,0.5,0.9173469543457032
cifar_mnist,DBAT,0.5,0.91020405292511
cifar_mnist,DBAT,0.75,0.9173469543457032
cifar_mnist,DBAT,0.75,0.8377550840377808
cifar_mnist,DBAT,0.75,0.9275510311126708
cifar_mnist,DBAT,1.0,0.968367338180542
cifar_mnist,DBAT,1.0,0.9520407915115356
cifar_mnist,DBAT,1.0,0.968367338180542
cifar_mnist,DivDis,0.1,0.7193877696990967
cifar_mnist,DivDis,0.1,0.640816330909729
cifar_mnist,DivDis,0.1,0.5846938490867615
cifar_mnist,DivDis,0.25,0.8622449040412903
cifar_mnist,DivDis,0.25,0.905102014541626
cifar_mnist,DivDis,0.25,0.8836734890937805
cifar_mnist,DivDis,0.5,0.9163265228271484
cifar_mnist,DivDis,0.5,0.936734676361084
cifar_mnist,DivDis,0.5,0.9295918345451356
cifar_mnist,DivDis,0.75,0.8714285492897034
cifar_mnist,DivDis,0.75,0.8387755155563354
cifar_mnist,DivDis,0.75,0.8744897842407227
cifar_mnist,DivDis,1.0,0.7540816068649292
cifar_mnist,DivDis,1.0,0.7785714268684387
cifar_mnist,DivDis,1.0,0.777550995349884
cifar_mnist,ERM,0.1,0.5
cifar_mnist,ERM,0.1,0.5
cifar_mnist,ERM,0.1,0.5
fmnist_mnist,DBAT,0.1,0.5030612349510193
fmnist_mnist,DBAT,0.1,0.5846938490867615
fmnist_mnist,DBAT,0.1,0.6459183692932129
fmnist_mnist,DBAT,0.25,0.7020407915115356
fmnist_mnist,DBAT,0.25,0.5836734771728516
fmnist_mnist,DBAT,0.25,0.563265323638916
fmnist_mnist,DBAT,0.5,0.935714304447174
fmnist_mnist,DBAT,0.5,0.5785714387893677
fmnist_mnist,DBAT,0.5,0.7693877816200256
fmnist_mnist,DBAT,0.75,0.9602040648460388
fmnist_mnist,DBAT,0.75,0.7642857432365417
fmnist_mnist,DBAT,0.75,0.8897958993911743
fmnist_mnist,DBAT,1.0,0.994897961616516
fmnist_mnist,DBAT,1.0,0.9867346882820128
fmnist_mnist,DBAT,1.0,0.9867346882820128
fmnist_mnist,DivDis,0.1,0.922448992729187
fmnist_mnist,DivDis,0.1,0.9867346882820128
fmnist_mnist,DivDis,0.1,0.8469387888908386
fmnist_mnist,DivDis,0.25,0.9520407915115356
fmnist_mnist,DivDis,0.25,0.9826530814170836
fmnist_mnist,DivDis,0.25,0.9928571581840516
fmnist_mnist,DivDis,0.5,0.9877551198005676
fmnist_mnist,DivDis,0.5,0.9877551198005676
fmnist_mnist,DivDis,0.5,0.9836734533309937
fmnist_mnist,DivDis,0.75,0.8938775658607483
fmnist_mnist,DivDis,0.75,0.8979591727256775
fmnist_mnist,DivDis,0.75,0.9479591846466064
fmnist_mnist,DivDis,1.0,0.967346966266632
fmnist_mnist,DivDis,1.0,0.8826530575752258
fmnist_mnist,DivDis,1.0,0.8071428537368774
fmnist_mnist,ERM,0.1,0.5132653117179871
fmnist_mnist,ERM,0.1,0.5132653117179871
fmnist_mnist,ERM,0.1,0.5061224699020386
multi-nli,DBAT,0.1,0.7099267840385437
multi-nli,DBAT,0.1,0.7099267840385437
multi-nli,DBAT,0.1,0.7100284695625305
multi-nli,DBAT,0.25,0.7099267840385437
multi-nli,DBAT,0.25,0.7099267840385437
multi-nli,DBAT,0.25,0.7100284695625305
multi-nli,DBAT,0.5,0.7099267840385437
multi-nli,DBAT,0.5,0.7099267840385437
multi-nli,DBAT,0.5,0.7100284695625305
multi-nli,DBAT,0.75,0.7099267840385437
multi-nli,DBAT,0.75,0.7099267840385437
multi-nli,DBAT,0.75,0.7100284695625305
multi-nli,DBAT,1.0,0.7099267840385437
multi-nli,DBAT,1.0,0.7099267840385437
multi-nli,DBAT,1.0,0.7100284695625305
multi-nli,DivDis,0.1,0.7127746343612671
multi-nli,DivDis,0.1,0.7122660875320435
multi-nli,DivDis,0.1,0.7123677730560303
multi-nli,DivDis,0.25,0.7129780054092407
multi-nli,DivDis,0.25,0.7136899828910828
multi-nli,DivDis,0.25,0.7129780054092407
multi-nli,DivDis,0.5,0.7144019603729248
multi-nli,DivDis,0.5,0.7146053910255432
multi-nli,DivDis,0.5,0.7234539985656738
multi-nli,DivDis,0.75,0.7161309719085693
multi-nli,DivDis,0.75,0.7157241702079773
multi-nli,DivDis,0.75,0.7155207395553589
multi-nli,DivDis,1.0,0.7156224846839905
multi-nli,DivDis,1.0,0.7141985297203064
multi-nli,DivDis,1.0,0.7149105072021484
multi-nli,ERM,,0.7099267840385437
multi-nli,ERM,,0.7099267840385437
multi-nli,ERM,,0.7098250389099121
toy_grid,DBAT,0.1,0.7900000214576721
toy_grid,DBAT,0.1,0.7960000038146973
toy_grid,DBAT,0.1,0.7839999794960022
toy_grid,DBAT,0.25,0.8619999885559082
toy_grid,DBAT,0.25,0.7960000038146973
toy_grid,DBAT,0.25,0.7519999742507935
toy_grid,DBAT,0.5,0.8679999709129333
toy_grid,DBAT,0.5,0.7960000038146973
toy_grid,DBAT,0.5,0.7620000243186951
toy_grid,DBAT,0.75,0.8059999942779541
toy_grid,DBAT,0.75,0.7960000038146973
toy_grid,DBAT,0.75,0.7559999823570251
toy_grid,DBAT,1.0,0.7820000052452087
toy_grid,DBAT,1.0,0.7960000038146973
toy_grid,DBAT,1.0,0.7519999742507935
toy_grid,DivDis,0.1,0.984000027179718
toy_grid,DivDis,0.1,1.0
toy_grid,DivDis,0.1,0.9240000247955322
toy_grid,DivDis,0.25,1.0
toy_grid,DivDis,0.25,1.0
toy_grid,DivDis,0.25,1.0
toy_grid,DivDis,0.5,1.0
toy_grid,DivDis,0.5,1.0
toy_grid,DivDis,0.5,1.0
toy_grid,DivDis,0.75,0.9580000042915344
toy_grid,DivDis,0.75,0.9559999704360962
toy_grid,DivDis,0.75,0.972000002861023
toy_grid,DivDis,1.0,0.878000020980835
toy_grid,DivDis,1.0,0.8619999885559082
toy_grid,DivDis,1.0,0.7519999742507935
toy_grid,ERM,0.0,0.9520000219345092
toy_grid,ERM,0.0,0.6660000085830688
toy_grid,ERM,0.0,0.7940000295639038
waterbirds,DBAT,0.1,0.6453227400779724
waterbirds,DBAT,0.1,0.7172937393188477
waterbirds,DBAT,0.1,0.6555057168006897
waterbirds,DBAT,0.25,0.6732826828956604
waterbirds,DBAT,0.25,0.6475664377212524
waterbirds,DBAT,0.25,0.655850887298584
waterbirds,DBAT,0.5,0.6634449362754822
waterbirds,DBAT,0.5,0.7212633490562439
waterbirds,DBAT,0.5,0.6862271428108215
waterbirds,DBAT,0.75,0.7150500416755676
waterbirds,DBAT,0.75,0.7466344237327576
waterbirds,DBAT,0.75,0.6498101353645325
waterbirds,DBAT,1.0,0.7240248322486877
waterbirds,DBAT,1.0,0.702278196811676
waterbirds,DBAT,1.0,0.7338626384735107
waterbirds,DivDis,0.1,0.6891611814498901
waterbirds,DivDis,0.1,0.8224024772644043
waterbirds,DivDis,0.1,0.7185019254684448
waterbirds,DivDis,0.25,0.8909216523170471
waterbirds,DivDis,0.25,0.8912668228149414
waterbirds,DivDis,0.25,0.8816016316413879
waterbirds,DivDis,0.5,0.8998964428901672
waterbirds,DivDis,0.5,0.9073179364204408
waterbirds,DivDis,0.5,0.8798757195472717
waterbirds,DivDis,0.75,0.9081808924674988
waterbirds,DivDis,0.75,0.8602002263069153
waterbirds,DivDis,0.75,0.8627890944480896
waterbirds,DivDis,1.0,0.8137728571891785
waterbirds,DivDis,1.0,0.8408698439598083
waterbirds,DivDis,1.0,0.8182602524757385
waterbirds,ERM,0.1,0.6622368097305298
waterbirds,ERM,0.1,0.6765619516372681
waterbirds,ERM,0.1,0.6349672079086304
