Dataset,Method,Mix_Rate,Accuracy
multi-nli,TopK 0.5,0.5,0.8336554169654846
multi-nli,TopK 0.5,0.5,0.8417412340641022
multi-nli,TopK 0.5,0.75,0.8473860919475555
multi-nli,TopK 0.5,0.75,0.8267392218112946
multi-nli,TopK 0.5,0.75,0.8311635553836823
multi-nli,TopK 0.5,1.0,0.8574044108390808
multi-nli,TopK 0.5,1.0,0.8676769733428955
multi-nli,TopK 0.5,1.0,0.8517595529556274
toy_grid,TopK 0.1,0.1,1.0
toy_grid,TopK 0.1,0.1,0.9970000088214874
toy_grid,TopK 0.1,0.1,1.0
toy_grid,TopK 0.1,0.25,1.0
toy_grid,TopK 0.1,0.25,0.9979999959468842
toy_grid,TopK 0.1,0.25,1.0
toy_grid,TopK 0.1,0.5,1.0
toy_grid,TopK 0.1,0.5,1.0
toy_grid,TopK 0.1,0.5,1.0
toy_grid,TopK 0.1,0.75,1.0
toy_grid,TopK 0.1,0.75,0.9990000128746033
toy_grid,TopK 0.1,0.75,1.0
toy_grid,TopK 0.1,1.0,1.0
toy_grid,TopK 0.1,1.0,1.0
toy_grid,TopK 0.1,1.0,1.0
toy_grid,TopK 0.5,0.1,0.882999986410141
toy_grid,TopK 0.5,0.1,0.8260000050067902
toy_grid,TopK 0.5,0.1,0.8770000040531158
toy_grid,TopK 0.5,0.25,1.0
toy_grid,TopK 0.5,0.25,0.9759999811649323
toy_grid,TopK 0.5,0.25,0.9309999942779541
toy_grid,TopK 0.5,0.5,1.0
toy_grid,TopK 0.5,0.5,0.9979999959468842
toy_grid,TopK 0.5,0.5,0.9990000128746033
toy_grid,TopK 0.5,0.75,1.0
toy_grid,TopK 0.5,0.75,0.9979999959468842
toy_grid,TopK 0.5,0.75,1.0
toy_grid,TopK 0.5,1.0,1.0
toy_grid,TopK 0.5,1.0,0.9979999959468842
toy_grid,TopK 0.5,1.0,1.0
waterbirds,TopK 0.1,0.1,0.8796168267726898
waterbirds,TopK 0.1,0.1,0.7239385843276978
waterbirds,TopK 0.1,0.1,0.8293924629688263
waterbirds,TopK 0.1,0.25,0.8364687860012054
waterbirds,TopK 0.1,0.25,0.8034173250198364
waterbirds,TopK 0.1,0.25,0.8517431616783142
waterbirds,TopK 0.1,0.5,0.7693303227424622
waterbirds,TopK 0.1,0.5,0.8356920778751373
waterbirds,TopK 0.1,0.5,0.8573524355888367
waterbirds,TopK 0.1,0.75,0.8209354281425476
waterbirds,TopK 0.1,0.75,0.8329306244850159
waterbirds,TopK 0.1,0.75,0.8436313569545746
waterbirds,TopK 0.1,1.0,0.842595785856247
waterbirds,TopK 0.1,1.0,0.8549361526966095
waterbirds,TopK 0.1,1.0,0.8431135714054108
waterbirds,TopK 0.5,0.1,0.8655505776405334
waterbirds,TopK 0.5,0.1,0.818001389503479
waterbirds,TopK 0.5,0.1,0.8368139266967773
waterbirds,TopK 0.5,0.25,0.8778046369552612
waterbirds,TopK 0.5,0.25,0.8602001965045929
waterbirds,TopK 0.5,0.25,0.8718501925468445
waterbirds,TopK 0.5,0.5,0.883759081363678
waterbirds,TopK 0.5,0.5,0.8734897971153259
waterbirds,TopK 0.5,0.5,0.8927338719367981
waterbirds,TopK 0.5,0.75,0.863306850194931
waterbirds,TopK 0.5,0.75,0.8791853785514832
waterbirds,TopK 0.5,0.75,0.8626165091991425
waterbirds,TopK 0.5,1.0,0.8746979832649231
waterbirds,TopK 0.5,1.0,0.8632205724716187
waterbirds,TopK 0.5,1.0,0.8613220453262329
celebA-0,DBAT,0.1,0.7471445798873901
celebA-0,DBAT,0.1,0.7484971284866333
celebA-0,DBAT,0.1,0.7488978803157806
celebA-0,DBAT,0.25,0.7473950684070587
celebA-0,DBAT,0.25,0.746994286775589
celebA-0,DBAT,0.25,0.7482466697692871
celebA-0,DBAT,0.5,0.747795820236206
celebA-0,DBAT,0.5,0.7486975491046906
celebA-0,DBAT,0.5,0.7480462789535522
celebA-0,DBAT,0.75,0.807358980178833
celebA-0,DBAT,0.75,0.7479961812496185
celebA-0,DBAT,0.75,0.8476856052875519
celebA-0,DBAT,1.0,0.7476455271244049
celebA-0,DBAT,1.0,0.7471946775913239
celebA-0,DBAT,1.0,0.7475954294204712
celebA-0,DivDis,0.1,0.7483468353748322
celebA-0,DivDis,0.1,0.7462929487228394
celebA-0,DivDis,0.1,0.7451407611370087
celebA-0,DivDis,0.25,0.7468440234661102
celebA-0,DivDis,0.25,0.7692115008831024
celebA-0,DivDis,0.25,0.8352369666099548
celebA-0,DivDis,0.5,0.7437381148338318
celebA-0,DivDis,0.5,0.7423855364322662
celebA-0,DivDis,0.5,0.7449404001235962
celebA-0,DivDis,0.75,0.7464432418346405
celebA-0,DivDis,0.75,0.7468189597129822
celebA-0,DivDis,0.75,0.7986173629760742
celebA-0,DivDis,1.0,0.8226380050182343
celebA-0,DivDis,1.0,0.749974936246872
celebA-0,DivDis,1.0,0.7540326416492462
celebA-0,ERM,0.1,0.7488478124141693
celebA-0,ERM,0.1,0.7489981055259705
celebA-0,ERM,0.1,0.7494739890098572
cifar_mnist,DBAT,0.1,0.75
cifar_mnist,DBAT,0.1,0.7489795833826065
cifar_mnist,DBAT,0.1,0.7561224400997162
cifar_mnist,DBAT,0.25,0.9336734712123871
cifar_mnist,DBAT,0.25,0.9301020205020905
cifar_mnist,DBAT,0.25,0.9183673560619354
cifar_mnist,DBAT,0.5,0.9505102038383484
cifar_mnist,DBAT,0.5,0.9586734771728516
cifar_mnist,DBAT,0.5,0.9505102038383484
cifar_mnist,DBAT,0.75,0.9586734771728516
cifar_mnist,DBAT,0.75,0.918367326259613
cifar_mnist,DBAT,0.75,0.9637755155563354
cifar_mnist,DBAT,1.0,0.984183669090271
cifar_mnist,DBAT,1.0,0.9755101799964905
cifar_mnist,DBAT,1.0,0.984183669090271
cifar_mnist,DivDis,0.1,0.8596938848495483
cifar_mnist,DivDis,0.1,0.8096938729286194
cifar_mnist,DivDis,0.1,0.7556122243404388
cifar_mnist,DivDis,0.25,0.9311224520206451
cifar_mnist,DivDis,0.25,0.952551007270813
cifar_mnist,DivDis,0.25,0.9418367445468903
cifar_mnist,DivDis,0.5,0.9576530456542969
cifar_mnist,DivDis,0.5,0.968367338180542
cifar_mnist,DivDis,0.5,0.9642857015132904
cifar_mnist,DivDis,0.75,0.9357142746448517
cifar_mnist,DivDis,0.75,0.9193877577781677
cifar_mnist,DivDis,0.75,0.9372448921203613
cifar_mnist,DivDis,1.0,0.8765305876731873
cifar_mnist,DivDis,1.0,0.888775497674942
cifar_mnist,DivDis,1.0,0.888775497674942
cifar_mnist,ERM,0.1,0.75
cifar_mnist,ERM,0.1,0.75
cifar_mnist,ERM,0.1,0.75
fmnist_mnist,DBAT,0.1,0.75
fmnist_mnist,DBAT,0.1,0.7923469245433807
fmnist_mnist,DBAT,0.1,0.75
fmnist_mnist,DBAT,0.25,0.8484693765640259
fmnist_mnist,DBAT,0.25,0.7913265228271484
fmnist_mnist,DBAT,0.25,0.75
fmnist_mnist,DBAT,0.5,0.9658163487911224
fmnist_mnist,DBAT,0.5,0.7887755036354065
fmnist_mnist,DBAT,0.5,0.8846938908100128
fmnist_mnist,DBAT,0.75,0.9749999940395355
fmnist_mnist,DBAT,0.75,0.8816326558589935
fmnist_mnist,DBAT,0.75,0.9443877339363098
fmnist_mnist,DBAT,1.0,0.9964285790920258
fmnist_mnist,DBAT,1.0,0.992857128381729
fmnist_mnist,DBAT,1.0,0.9913265407085419
fmnist_mnist,DivDis,0.1,0.9596938788890839
fmnist_mnist,DivDis,0.1,0.9933673441410065
fmnist_mnist,DivDis,0.1,0.922448992729187
fmnist_mnist,DivDis,0.25,0.9755101799964905
fmnist_mnist,DivDis,0.25,0.9612244963645934
fmnist_mnist,DivDis,0.25,0.9770408272743226
fmnist_mnist,DivDis,0.5,0.9938775599002838
fmnist_mnist,DivDis,0.5,0.9938775599002838
fmnist_mnist,DivDis,0.5,0.9918367266654968
fmnist_mnist,DivDis,0.75,0.9469387829303741
fmnist_mnist,DivDis,0.75,0.9474489688873291
fmnist_mnist,DivDis,0.75,0.9627551138401031
fmnist_mnist,DivDis,1.0,0.8801020681858063
fmnist_mnist,DivDis,1.0,0.9270408153533936
fmnist_mnist,DivDis,1.0,0.8755102157592773
fmnist_mnist,ERM,0.1,0.7505102157592773
fmnist_mnist,ERM,0.1,0.7505102157592773
fmnist_mnist,ERM,0.1,0.7505102157592773
multi-nli,DBAT,0.1,0.8549125492572784
multi-nli,DBAT,0.1,0.8549125492572784
multi-nli,DBAT,0.1,0.854912519454956
multi-nli,DBAT,0.25,0.8549125492572784
multi-nli,DBAT,0.25,0.8549125492572784
multi-nli,DBAT,0.25,0.854912519454956
multi-nli,DBAT,0.5,0.8549125492572784
multi-nli,DBAT,0.5,0.8549125492572784
multi-nli,DBAT,0.5,0.854912519454956
multi-nli,DBAT,0.75,0.8549125492572784
multi-nli,DBAT,0.75,0.8549125492572784
multi-nli,DBAT,0.75,0.854912519454956
multi-nli,DBAT,1.0,0.8549125492572784
multi-nli,DBAT,1.0,0.8549125492572784
multi-nli,DBAT,1.0,0.854912519454956
multi-nli,DivDis,0.1,0.8560313284397125
multi-nli,DivDis,0.1,0.8558787703514099
multi-nli,DivDis,0.1,0.8560313284397125
multi-nli,DivDis,0.25,0.8561838865280151
multi-nli,DivDis,0.25,0.856641560792923
multi-nli,DivDis,0.25,0.8561330139636993
multi-nli,DivDis,0.5,0.8565398752689362
multi-nli,DivDis,0.5,0.8548108339309692
multi-nli,DivDis,0.5,0.8587265908718109
multi-nli,DivDis,0.75,0.8558787405490875
multi-nli,DivDis,0.75,0.8551159501075745
multi-nli,DivDis,0.75,0.8545056879520416
multi-nli,DivDis,1.0,0.8553702235221863
multi-nli,DivDis,1.0,0.85470911860466
multi-nli,DivDis,1.0,0.8543022871017456
multi-nli,ERM,,0.8549125492572784
multi-nli,ERM,,0.8549125492572784
multi-nli,ERM,,0.854912519454956
toy_grid,DBAT,0.1,0.7660000026226044
toy_grid,DBAT,0.1,0.8199999928474426
toy_grid,DBAT,0.1,0.7639999985694885
toy_grid,DBAT,0.25,0.8019999861717224
toy_grid,DBAT,0.25,0.8339999914169312
toy_grid,DBAT,0.25,0.7479999959468842
toy_grid,DBAT,0.5,0.804999977350235
toy_grid,DBAT,0.5,0.8569999933242798
toy_grid,DBAT,0.5,0.753000020980835
toy_grid,DBAT,0.75,0.7739999890327454
toy_grid,DBAT,0.75,0.8589999973773956
toy_grid,DBAT,0.75,0.75
toy_grid,DBAT,1.0,0.7619999945163727
toy_grid,DBAT,1.0,0.8680000007152557
toy_grid,DBAT,1.0,0.785999983549118
toy_grid,DivDis,0.1,0.7550000250339508
toy_grid,DivDis,0.1,1.0
toy_grid,DivDis,0.1,0.9120000004768372
toy_grid,DivDis,0.25,1.0
toy_grid,DivDis,0.25,1.0
toy_grid,DivDis,0.25,1.0
toy_grid,DivDis,0.5,1.0
toy_grid,DivDis,0.5,1.0
toy_grid,DivDis,0.5,1.0
toy_grid,DivDis,0.75,0.972000002861023
toy_grid,DivDis,0.75,0.9709999859333038
toy_grid,DivDis,0.75,0.9799999892711639
toy_grid,DivDis,1.0,0.8950000107288361
toy_grid,DivDis,1.0,0.8790000081062317
toy_grid,DivDis,1.0,0.7749999761581421
toy_grid,ERM,0.0,0.7550000250339508
toy_grid,ERM,0.0,0.8260000050067902
toy_grid,ERM,0.0,0.7650000154972076
waterbirds,DBAT,0.1,0.7387814819812775
waterbirds,DBAT,0.1,0.738263726234436
waterbirds,DBAT,0.1,0.7368829846382141
waterbirds,DBAT,0.25,0.7399896383285522
waterbirds,DBAT,0.25,0.7379185259342194
waterbirds,DBAT,0.25,0.7387815117835999
waterbirds,DBAT,0.5,0.7392992675304413
waterbirds,DBAT,0.5,0.7410251796245575
waterbirds,DBAT,0.5,0.7401622533798218
waterbirds,DBAT,0.75,0.7401622235774994
waterbirds,DBAT,0.75,0.7408525943756104
waterbirds,DBAT,0.75,0.7386088967323303
waterbirds,DBAT,1.0,0.7753710746765137
waterbirds,DBAT,1.0,0.7363651990890503
waterbirds,DBAT,1.0,0.7638936936855316
waterbirds,DivDis,0.1,0.7982395589351654
waterbirds,DivDis,0.1,0.7847773432731628
waterbirds,DivDis,0.1,0.8085951209068298
waterbirds,DivDis,0.25,0.8805661201477051
waterbirds,DivDis,0.25,0.8600276112556458
waterbirds,DivDis,0.25,0.8385398685932159
waterbirds,DivDis,0.5,0.8897998034954071
waterbirds,DivDis,0.5,0.8933379352092743
waterbirds,DivDis,0.5,0.8853123784065247
waterbirds,DivDis,0.75,0.822747677564621
waterbirds,DivDis,0.75,0.8392302393913269
waterbirds,DivDis,0.75,0.85700723528862
waterbirds,DivDis,1.0,0.8167069256305695
waterbirds,DivDis,1.0,0.7593199610710144
waterbirds,DivDis,1.0,0.8153261840343475
waterbirds,ERM,0.1,0.7428374290466309
waterbirds,ERM,0.1,0.7420607507228851
waterbirds,ERM,0.1,0.7426648139953613
